goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),170,Colombia,5,5,South America,Country,-73.07446751,3.888209046,COL,1,1,"[2013, 2014, 2015, 2016, 2017]",2013,2017,5,PT,Percentage,G,Global,,10.0,56.0,81.0,92.0,96.0,96.0,,,"[2014]: Source: SINERGIA DNP. // [2015]: Source: DIRCOM / OAPES. // [2016]: Source: Colombia TIC. // [2017]: Source: Colombia TIC, Se infiere toda la población de los municipios a las cabeceras municipales de acuerdo a la desagraciacion poblacional provista por la Entidad Estadística Nacional",[2013]: ITU estimate. // [2014-2017]: Ministerio de Tecnologías de la Información y las Comunicaciones,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),174,Comoros,5,14,Eastern Africa,Country,43.34234565,-11.66121732,COM,1,1,"[2015, 2016, 2017]",2015,2017,3,PT,Percentage,G,Global,,,,57.0,60.0,82.48,82.48,,,[2017]: Cette valeur est obtenu aprčs agrégation des données des deux opérateurs,[2015-2016]: ITU estimate. // [2017]: Autorité Nationale de Régulation des TIC,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),178,Congo,5,11,Western Africa,Country,15.22052612,-0.840544119,COG,1,1,"[2015, 2016, 2017]",2015,2017,3,PT,Percentage,G,Global,,,,0.0,5.0,5.0,5.0,,,,ITU estimate.,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),18,Southern Africa,4,202,Sub-Saharan Africa,Region,,,,,,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,33.07,52.29,70.36,74.75,74.75,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),180,Democratic Republic of the Congo,5,17,Middle Africa,Country,23.65496507,-2.877154732,COD,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,0.0,0.0,0.0,0.0,,,[2014-2015]: ITU estimate,[2014-2015]: ITU estimate // [2016-2017]: Autorité de Régulation de la Poste et des Télécommunications,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),184,Cook Islands,4,61,Polynesia,Country,-159.7711391,-21.22696458,COK,0,1,[2017],2017,2017,1,PT,Percentage,G,Global,,,,,,55.0,55.0,,,,Telecom Cook Islands Ltd.,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),188,Costa Rica,5,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,"[2013, 2014, 2015, 2016, 2017]",2013,2017,5,PT,Percentage,G,Global,,10.0,21.0,68.9,71.0,82.2,82.2,,,[2014]: ITU estimate // [2015-2017]: Estimated based on districts covered.,[2013]: ITU estimate. // [2014]: ITU estimate // [2015-2017]: Superintendencia de Telecomunicaciones,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),191,Croatia,4,39,Southern Europe,Country,17.95874553,45.45172212,HRV,1,1,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,13.9,23.0,45.0,98.0,96.85,98.31,98.31,,,[2014]: ITU estimate,[2012-2013]: ITU estimate. // [2014]: ITU estimate // [2015-2017]: Croatian Regulatory Authority for Network Industries,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),192,Cuba,5,29,Caribbean,Country,-79.54460144,22.10030366,CUB,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,0.0,0.0,0.0,0.0,,,[2014]: ITU estimate,[2014]: ITU estimate // [2015-2017]: Ministerio de Comunicaciones,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),196,Cyprus,4,145,Western Asia,Country,33.22285964,35.05659437,CYP,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,60.0,73.0,96.0,96.0,,,[2014]: ITU estimate,[2014]: ITU estimate // [2015-2017]: Office of the Commissioner for Electronic Communications and Postal Regulation,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),199,Least Developed Countries (LDC),1,,,Group,,,,,,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,17.23,15.54,19.98,23.91,23.91,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),20,Andorra,4,39,Southern Europe,Country,1.576257417,42.54548611,AND,1,1,"[2015, 2016, 2017]",2015,2017,3,PT,Percentage,G,Global,,,,50.0,50.0,85.0,85.0,,,,Andorra Telecom SAU,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),202,Sub-Saharan Africa,3,2,Africa,Region,,,,,,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,12.46,15.84,23.12,27.54,27.54,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),203,Czechia,4,151,Eastern Europe,Country,15.33151382,49.73913871,CZE,1,1,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,0.0,0.0,92.1,98.7,99.7,99.8,99.8,,,"[2014]: LTE, at least 1 operator. // [2015]: Coverage at least of one operator only by LTE to the date 31. 12. // [2016]: Coverage at least of one operator only by LTE (800, 900, 1800, 2100, 2600 MHz). // [2017]: 4G, at least one operator.",Czech Telecommunication Office,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),204,Benin,5,11,Western Africa,Country,2.339933594,9.65401646,BEN,1,1,"[2015, 2016, 2017]",2015,2017,3,PT,Percentage,G,Global,,,,11.52,23.89,39.72,39.72,,,,[2015-2016]: ITU estimate. // [2017]: Autorité de Régulation des Communications Electroniques et de la Poste (ARCEP- Bénin),,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),208,Denmark,4,154,Northern Europe,Country,9.326571283,56.03829721,DNK,1,1,"[2012, 2014, 2015, 2016, 2017]",2012,2017,5,PT,Percentage,G,Global,83.08,,99.5,99.99,100.0,100.0,100.0,,,,[2012]: ITU estimate. // [2014-2017]: Danish Energy Agency,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),21,Northern America,3,19,Americas,Region,,,,,,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,97.95,99.38,99.56,99.72,99.72,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),212,Dominica,5,29,Caribbean,Country,-61.3493756,15.43391378,DMA,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,0.0,0.0,67.0,67.0,,,,[2014-2016]: National Telecommunications Regulatory Commission // [2017]: ITU estimate.,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,3.1,4.0,10.0,86.4,86.4,90.43,90.43,,,[2015-2017]: Claro.,[2012-2014]: ITU estimate. // [2015-2017]: Instituto Dominicano de las Telecomunicaciones (INDOTEL),,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,"[2013, 2014, 2015, 2016, 2017]",2013,2017,5,PT,Percentage,G,Global,,10.0,28.19,49.63,50.96,58.75,58.75,,,"[2015]: In order to determine the coverage ARCOTEL analyzes the number of radio bases that exist in each parish, if at least one RB exists there, then the population of that parish is considered to be covered.",[2013]: ITU estimate. // [2014-2017]: Agencia de Regulación y Control de las Telecomunicaciones,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),222,El Salvador,5,13,Central America,Country,-88.86862995,13.73603564,SLV,1,1,"[2015, 2016, 2017]",2015,2017,3,PT,Percentage,G,Global,,,,0.0,15.0,35.0,35.0,,,,ITU estimate.,,_X: Data nature not available
