goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	18	PT	Percentage	G	Global	23.4	36.0	46.6	50.0	55.0	55.0	59.0		84.9	92.2	92.1	92.1	94.5	97.9	97.94	97.94	95.0	95.7	97.12	97.12			"[2016]: [""La valeur affichĂŠe est celle communiquĂŠe par l'opĂŠrateur l'opĂŠrateur ORANGE qui dĂŠtient la plus large couverture. Par ailleurs,ORANGE est l'opĂŠrateur qui a la plus grande part de marchĂŠ. ""] // [2017]: La valeur de 2017 a ĂŠtĂŠ obtenue Ă lâissue de corrections effectuĂŠes par lâARTCI sur les informations dĂŠclarĂŠes par les opĂŠrateurs."	[2000-2006]: ITU // [2008-2009]: ATCI // [2010-2012]: Agence des TĂŠlĂŠcommunications de CĂ´te d'Ivoire (ATCI) // [2013-2015]: AutoritĂŠ de RĂŠgulation des TĂŠlĂŠcommunications/TIC // [2016-2018]: ARTCI		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2015, 2016, 2017, 2018]	2001	2018	11	PT	Percentage	G	Global		80.0	95.0	95.0	95.0	95.0	85.21	95.0								100.0	100.0	100.0	100.0	100.0				[2001-2006]: ITU // [2007,2015-2018]: Office of Utilities Regulation		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	99.0	99.0	99.0	99.0	99.0	99.0	99.7	99.77	99.88	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9				[2000-2006]: ITU // [2007-2009]: Ministry of Internal Affairs and Communications(MIC) // [2010-2018]: Ministry of Internal Affairs and Communications		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			[2001, 2006, 2007, 2008, 2010, 2014, 2015, 2016, 2017, 2018]	2001	2018	10	PT	Percentage	G	Global		94.0					51.0	81.0	94.0		95.0				86.6	96.6	96.6	96.6	96.6	96.6				[2001,2006]: ITU // [2007-2008]: Ministry of the Republic of Kazakhstan for Communications and Information // [2010]: Ministry for Communications and Information of Republic of Kazakhstan // [2014]: The Committee for Communication, informatization and information of the Ministry for Investment and Development of the Republic of Kazakhstan // [2015]: Ministry of Information and Communication of the Republic of Kazakhstan // [2016-2018]: Ministry of Digital Development Innovation and Aerospace		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2007	2018	12	PT	Percentage	G	Global								72.0	75.0	80.0	80.0	85.0	88.0	88.6	89.0	89.2	89.4	90.0	90.0	90.0			[2012]: Over 88%	[2007-2008,2011]: Ministry of Communications & Information Technology // [2009-2010]: ITU estimate. // [2012]: Afghanistan Telecommunications Regulatory Authority (ATRA) // [2013-2014]: Afghanistan Telecommunication Regulatory Authority , Ministry of Communications & Information Technology // [2015]: Afghanistan Telecommunication Regulatory Authority Ministry of Communications & Information Technology (MCIT) // [2016-2018]: Afghanistan Telecom Regulatory Authority		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	98.0	98.0	98.0	98.0	98.5	98.5	98.5	98.5	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0				[2000-2001]: Federal Ministry for Science and Transport. // [2002-2006]: Austrian Regulatory Authority for Broadcasting and Telecommunications (RTR-GmbH). // [2007]: Estimate from Regulatory Authority for Broadcasting and Telecommunications (Rundfunk und Telekom Regulierungs-GmbH; RTR-GmbH) // [2008-2009]: Regulatory Authority for Broadcasting and Telecommunications (Rundfunk und Telekom Regulierungs-GmbH; RTR-GmbH) // [2010-2012]: Rundfunk und Telekom Regulierungs-GmbH // [2013-2015]: Austrian Regulatory Authority for Broadcasting and Telecommunications // [2016-2018]: RTR GmbH		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.98	99.98	99.98				[2000-2007]: ITU // [2008,2010-2015]: Telecommunications Regulatory Commission // [2009]: Telecommunications Regulatory commission // [2016-2018]: The Telecommunications Regulatory Commission of Jordan		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2004	2018	15	PT	Percentage	G	Global					52.0	62.0	65.0	77.0	83.0	84.5	89.0	89.1	89.08	89.08	89.08	92.0	94.4	95.3	96.0	96.0				[2004-2006]: ITU // [2007-2009]: Communication Commission of Kenya // [2010,2012]: Communications Commission of Kenya // [2011]: Communications Commission of Kenya-ITU1 // [2013-2015]: Communications Authority of Kenya // [2016-2018]: COMMUNICATIONS AUTHORITY OF KENYA		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2015, 2016, 2017]	2000	2017	11	PT	Percentage	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0								95.0	95.0	95.0		95.0				[2000-2007]: Ministry of Posts and Telecommunications. // [2015-2017]: ITU estimate.		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	99.0	99.0	99.0	99.0	99.0	79.65	83.23	89.77	94.3	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9				[2000-2006]: ITU // [2007-2008]: Korea Communications Commission, Rep of Korea // [2009-2011]: Korea Communications Commission // [2012-2015]: Ministry of Science, ICT and Future Planning // [2016-2018]: Ministry of Science and ICT		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	Proportion of population covered by a mobile network, by technology	2020.Q2.G.03	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2015, 2016, 2017, 2018]	2000	2018	15	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0					99.06	100.0	100.0	100.0	100.0				[2000-2006]: ITU // [2007-2010]: ITU estimate. // [2015]: Communication and Information Technology Regulatory Authority // [2016-2018]: CITRA		_X: Data nature not available
