series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	modeOfTransportation_code	modeOfTransportation_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	796	Turks and Caicos Islands	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	29	Caribbean	Country	-71.745121	21.80780585	TCA	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	798	Tuvalu	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	61	Polynesia	Country	178.6679611	-7.460048071	TUV	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	798	Tuvalu	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	61	Polynesia	Country	178.6679611	-7.460048071	TUV	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	798	Tuvalu	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	61	Polynesia	Country	178.6679611	-7.460048071	TUV	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	8	Albania	0.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	8	Albania	20400000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	8	Albania	4644340917.39878						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	8	Albania	0.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	8	Albania	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	800	Uganda	0.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	800	Uganda	1215411888.49104						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	800	Uganda	6738474690.3418						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	800	Uganda	0.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	800	Uganda	1316330766.47008						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	804	Ukraine	53792982.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	804	Ukraine	3362997100.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	804	Ukraine	75264350.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	804	Ukraine	72068300000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	804	Ukraine	186344000000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	807	North Macedonia	305000000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	807	North Macedonia	10639000000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	807	North Macedonia	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	818	Egypt	403828739.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	818	Egypt	437625328.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	818	Egypt	39536560789.1999						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	818	Egypt	5458616260.92885						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	818	Egypt	11557240714.9202						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	826	United Kingdom of Great Britain and Northern Ireland	5915641000.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	826	United Kingdom of Great Britain and Northern Ireland	1335000000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	826	United Kingdom of Great Britain and Northern Ireland	6198368000.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	826	United Kingdom of Great Britain and Northern Ireland	161112270000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	826	United Kingdom of Great Britain and Northern Ireland	17205693320.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	830	Channel Islands	1785673671772.82						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	154	Northern Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	830	Channel Islands	5702820303624.46						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	154	Northern Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	830	Channel Islands	15408443757524.7						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	154	Northern Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	831	Guernsey	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	830	Channel Islands	Country	-2.200712402	49.71561166	GGY	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	831	Guernsey	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	830	Channel Islands	Country	-2.200712402	49.71561166	GGY	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	831	Guernsey	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	830	Channel Islands	Country	-2.200712402	49.71561166	GGY	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	832	Jersey	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	830	Channel Islands	Country	-2.136773508	49.22353354	JEY	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	832	Jersey	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	830	Channel Islands	Country	-2.136773508	49.22353354	JEY	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	832	Jersey	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	830	Channel Islands	Country	-2.136773508	49.22353354	JEY	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	833	Isle of Man	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	154	Northern Europe	Country	-4.538190305	54.22880901	IMN	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	833	Isle of Man	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	154	Northern Europe	Country	-4.538190305	54.22880901	IMN	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	833	Isle of Man	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	154	Northern Europe	Country	-4.538190305	54.22880901	IMN	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	834	United Republic of Tanzania	281228.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	834	United Republic of Tanzania	12094045531.9535						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	834	United Republic of Tanzania	392645.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	834	United Republic of Tanzania	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	834	United Republic of Tanzania	3094859508.90339						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	84	Belize	3746059.438						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	84	Belize	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	84	Belize	3782451.91143						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	84	Belize	224598166.97516						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	84	Belize	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	840	United States of America	41591551767.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	840	United States of America	530288137024.826						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	840	United States of America	3412591305674.33						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	840	United States of America	42985295216.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	840	United States of America	2627570716059.04						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	850	United States Virgin Islands	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	29	Caribbean	Country	-64.76960113	17.73297693	VIR	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	850	United States Virgin Islands	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	29	Caribbean	Country	-64.76960113	17.73297693	VIR	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	850	United States Virgin Islands	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	29	Caribbean	Country	-64.76960113	17.73297693	VIR	0	1
