goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),516,Namibia,5,18,Southern Africa,Country,17.21907885,-22.13817068,NAM,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,,,,13.0,23.0,32.0,37.0,37.0,50.0,53.0,53.0,53.0,53.0,,,,[2010-2015]: Communications Regulatory Authority of Namibia // [2016-2018]: CRAN,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),52,Barbados,5,29,Caribbean,Country,-59.5346489,13.13648273,BRB,1,1,,,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2011,2018,8,PT,Percentage,G,Global,,,,,20.0,40.71,100.0,98.0,98.0,100.0,99.6,100.0,100.0,,,[2015]: ITU estimate,[2011]: Division of Energy & Telecommunications // [2012]: ITU estimate. // [2013-2014]: Division of Energy & Telecommunications         // [2015]: ITU estimate // [2016-2018]: Ministry Of Innovation Science & Smart Technology,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),520,Nauru,4,57,Micronesia,Country,166.92313,-0.528742623,NRU,1,1,,,"[2010, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,7,PT,Percentage,G,Global,,,,98.0,,98.0,98.0,98.0,98.0,98.0,98.0,,98.0,,,[2014]: ITU estimate,"[2010]: Ministry for Transport and Telecommunications // [2012-2013,2016-2017]: ITU estimate. // [2014-2015]: ITU estimate",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),524,Nepal,4,34,Southern Asia,Country,83.94678863,28.25866332,NPL,1,1,,,"[2009, 2014, 2015, 2016, 2017]",2009,2017,5,PT,Percentage,G,Global,,,20.35,,,,,30.0,50.0,54.1,54.1,,54.1,,,[2014-2015]: ITU estimate // [2017]: From NTA,"[2009,2017]: Nepal Telecommunications Authority // [2014-2015]: ITU estimate // [2016]: ITU estimate.",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),528,Netherlands,4,155,Western Europe,Country,5.331480568,51.86728884,NLD,1,1,,,"[2007, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018]",2007,2018,9,PT,Percentage,G,Global,90.0,,,99.0,99.0,99.0,,99.0,99.0,99.0,99.0,99.0,99.0,,,,"[2007]: OECD. // [2010-2011]: Independent Post and Telecommunication Authority // [2012,2014-2018]: Authority for Consumers and Markets",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),53,Australia and New Zealand,3,9,Oceania,Region,,,,,,,,"[2014, 2015, 2016, 2017, 2018]",2014,2018,5,PT,Percentage,G,Global,,,,,,,,98.67565,98.83835,99.09057,99.17523,99.17598,99.17598,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),531,Curaçao,5,29,Caribbean,Country,-68.95033464,12.15058042,CUW,0,1,,,"[2012, 2013, 2014, 2015, 2016, 2017, 2018]",2012,2018,7,PT,Percentage,G,Global,,,,,,65.85,75.28,81.81,82.0,95.0,100.0,100.0,100.0,,,,[2012-2014]: ITU estimate. // [2015]: ITU estimate // [2016-2018]: Bureau Telecommunicatie en Post,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),533,Aruba,5,29,Caribbean,Country,-69.97050586,12.50878756,ABW,0,1,,,"[2014, 2015, 2016]",2014,2016,3,PT,Percentage,G,Global,,,,,,,,0.0,80.0,95.0,,,95.0,,,[2014]: ITU estimate,[2014-2015]: ITU estimate // [2016]: ITU estimate.,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),534,Sint Maarten (Dutch part),5,29,Caribbean,Country,-63.06198692,18.03926508,SXM,0,1,,,"[2013, 2014, 2015, 2016]",2013,2016,4,PT,Percentage,G,Global,,,,,,,69.14,77.07,83.75,91.01,,,91.01,,,,ITU estimate.,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),540,New Caledonia,4,54,Melanesia,Country,165.5067368,-21.41742531,NCL,0,1,,,"[2007, 2008, 2009, 2012, 2013, 2014, 2015]",2007,2015,7,PT,Percentage,G,Global,0.0,0.0,0.0,,,37.23,49.44,65.65,97.4,,,,97.4,,,,[2007-2009]: Office des Postes et TĂŠlĂŠcommunications de Nouvelle-CalĂŠdonie. // [2012]: IUT estimate. // [2013-2014]: ITU estimate. // [2015]: Office des Postes et TĂŠlĂŠcommunications,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),543,Oceania (exc. Australia and New Zealand),3,9,Oceania,Region,,,,,,,,"[2014, 2015, 2016, 2017, 2018]",2014,2018,5,PT,Percentage,G,Global,,,,,,,,56.04906,59.54957,63.78164,67.13495,67.5518,67.5518,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2019, International Telecommunication Union (ITU)",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,"Proportion of population covered by a mobile network, by technology",2020.Q1.G.02,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),548,Vanuatu,4,54,Melanesia,Country,167.0679779,-15.34445547,VUT,1,1,,,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2011,2018,8,PT,Percentage,G,Global,,,,,23.0,24.0,24.4,24.4,51.0,80.0,98.0,69.0,69.0,,,"[2011]: Launch of 3G services. // [2012]: Second operator launched 3G services in 2012. // [2013]: Only 5 main sites with 3G coverage at present. All figures calculated using 2009 census figures. // [2014]: ITU estimate // [2015]: TRR accepts ITU estimate. Not likely to be much more. Main towns and cities have 3G but high proportion of population live in rural areas. // [2016]: Estimated. Based on a recent audit. // [2017]: estimated based on universal policy updated work. All Sites across Country were upgraded to 3G network // [2018]: To date, 69% of the towers are atleast 3G network, estimated population covered 60-79%",[2011]: Office of the Vanuatu Telecom Regulator // [2012]: Telecommunications & Radiocommunications Regulator // [2013]: Office of theTelecommunications & Radiocommunications Regulator // [2014]: ITU estimate // [2015]: ITU estimate ITU estimate // [2016-2018]: TRBR,,_X: Data nature not available
