goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),13,Central America,4,419,Latin America and the Caribbean,Region,,,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000-2001]: Out of 10 local breeds, 100% are of unknown status // [2002-2009]: Out of 16 local breeds, 100% are of unknown status // [2010-2015]: Out of 102 local breeds, 95% are of unknown status // [2016-2017]: Out of 103 local breeds, 94% are of unknown status // [2018-2019]: Out of 110 local breeds, 88% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),132,Cabo Verde,5,11,Western Africa,Country,-23.63544151,15.07791834,CPV,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,No information on local breeds,DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),136,Cayman Islands,5,29,Caribbean,Country,-81.16740559,19.32266656,CYM,0,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,No information on local breeds,DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),14,Eastern Africa,4,202,Sub-Saharan Africa,Region,,,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000]: Out of 69 local breeds, 75% are of unknown status // [2001]: Out of 74 local breeds, 77% are of unknown status // [2002]: Out of 75 local breeds, 77% are of unknown status // [2003-2004]: Out of 76 local breeds, 78% are of unknown status // [2005-2006]: Out of 77 local breeds, 82% are of unknown status // [2007]: Out of 84 local breeds, 83% are of unknown status // [2008-2009]: Out of 114 local breeds, 68% are of unknown status // [2010-2011]: Out of 286 local breeds, 86% are of unknown status // [2012]: Out of 286 local breeds, 87% are of unknown status // [2013-2017]: Out of 287 local breeds, 86% are of unknown status // [2018-2019]: Out of 289 local breeds, 83% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),140,Central African Republic,5,17,Middle Africa,Country,20.93559492,7.003720791,CAF,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000-2009]: No information on local breeds // [2010-2019]: Out of 9 local breeds, 100% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),142,Asia,2,1,World,Region,,,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000]: Out of 999 local breeds, 91% are of unknown status // [2001]: Out of 1002 local breeds, 91% are of unknown status // [2002]: Out of 1031 local breeds, 90% are of unknown status // [2003]: Out of 1065 local breeds, 90% are of unknown status // [2004]: Out of 1082 local breeds, 90% are of unknown status // [2005]: Out of 1094 local breeds, 90% are of unknown status // [2006]: Out of 1118 local breeds, 90% are of unknown status // [2007]: Out of 1140 local breeds, 89% are of unknown status // [2008]: Out of 1169 local breeds, 91% are of unknown status // [2009]: Out of 1185 local breeds, 90% are of unknown status // [2010]: Out of 1964 local breeds, 92% are of unknown status // [2011]: Out of 1982 local breeds, 91% are of unknown status // [2012]: Out of 2006 local breeds, 90% are of unknown status // [2013]: Out of 2026 local breeds, 87% are of unknown status // [2014]: Out of 2042 local breeds, 86% are of unknown status // [2015]: Out of 2056 local breeds, 85% are of unknown status // [2016]: Out of 2060 local breeds, 85% are of unknown status // [2017]: Out of 2075 local breeds, 83% are of unknown status // [2018]: Out of 2079 local breeds, 83% are of unknown status // [2019]: Out of 2091 local breeds, 82% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),143,Central Asia,3,142,Asia,Region,,,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000-2001]: Out of 31 local breeds, 100% are of unknown status // [2002]: Out of 37 local breeds, 100% are of unknown status // [2003]: Out of 44 local breeds, 100% are of unknown status // [2004-2009]: Out of 46 local breeds, 100% are of unknown status // [2010-2019]: Out of 123 local breeds, 100% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),144,Sri Lanka,4,34,Southern Asia,Country,80.70489654,7.614693343,LKA,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,100.0,100.0,100.0,nan,nan,nan,nan,nan,nan,nan,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,,,"[2000-2001]: Out of 12 local breeds, 75% are of unknown status // [2002]: Out of 12 local breeds, 83% are of unknown status // [2003-2009]: Out of 12 local breeds, 100% are of unknown status // [2010-2019]: Out of 22 local breeds, 55% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,"[2000-2001,2011-2019]: E: Estimated data // [2002,2010]: C: Country data // [2003-2009]: _X: Data nature not available"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),145,Western Asia,3,142,Asia,Region,,,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000]: Out of 76 local breeds, 86% are of unknown status // [2001-2002]: Out of 76 local breeds, 89% are of unknown status // [2003]: Out of 81 local breeds, 90% are of unknown status // [2004-2007]: Out of 83 local breeds, 92% are of unknown status // [2008]: Out of 86 local breeds, 92% are of unknown status // [2009]: Out of 86 local breeds, 94% are of unknown status // [2010]: Out of 261 local breeds, 98% are of unknown status // [2011]: Out of 263 local breeds, 98% are of unknown status // [2012]: Out of 276 local breeds, 92% are of unknown status // [2013-2019]: Out of 282 local breeds, 89% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),148,Chad,5,17,Middle Africa,Country,18.66618401,15.36279341,TCD,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000-2009]: Out of 31 local breeds, 100% are of unknown status // [2010-2019]: Out of 35 local breeds, 100% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),15,Northern Africa,3,2,Africa,Region,,,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000-2001]: Out of 81 local breeds, 78% are of unknown status // [2002]: Out of 81 local breeds, 89% are of unknown status // [2003]: Out of 82 local breeds, 88% are of unknown status // [2004]: Out of 82 local breeds, 89% are of unknown status // [2005-2006]: Out of 83 local breeds, 95% are of unknown status // [2007]: Out of 83 local breeds, 96% are of unknown status // [2008-2009]: Out of 83 local breeds, 99% are of unknown status // [2010-2015]: Out of 151 local breeds, 99% are of unknown status // [2016-2017]: Out of 155 local breeds, 90% are of unknown status // [2018]: Out of 166 local breeds, 76% are of unknown status // [2019]: Out of 171 local breeds, 74% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),150,Europe,2,1,World,Region,,,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,77.4,78.7,78.3,79.0,79.3,80.1,80.0,81.3,82.8,82.4,82.2,82.3,83.2,84.8,84.1,85.0,85.7,84.9,85.7,85.6,85.6,,,"[2000]: Out of 1452 local breeds, 33% are of unknown status // [2001]: Out of 1562 local breeds, 30% are of unknown status // [2002]: Out of 1673 local breeds, 33% are of unknown status // [2003]: Out of 1827 local breeds, 36% are of unknown status // [2004]: Out of 1933 local breeds, 35% are of unknown status // [2005]: Out of 1990 local breeds, 36% are of unknown status // [2006]: Out of 2012 local breeds, 35% are of unknown status // [2007]: Out of 2057 local breeds, 36% are of unknown status // [2008]: Out of 2099 local breeds, 35% are of unknown status // [2009]: Out of 2185 local breeds, 35% are of unknown status // [2010]: Out of 2673 local breeds, 45% are of unknown status // [2011]: Out of 2740 local breeds, 43% are of unknown status // [2012]: Out of 2819 local breeds, 44% are of unknown status // [2013]: Out of 3009 local breeds, 40% are of unknown status // [2014]: Out of 3037 local breeds, 38% are of unknown status // [2015]: Out of 3065 local breeds, 37% are of unknown status // [2016]: Out of 3106 local breeds, 37% are of unknown status // [2017]: Out of 3131 local breeds, 36% are of unknown status // [2018]: Out of 3154 local breeds, 35% are of unknown status // [2019]: Out of 3161 local breeds, 35% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),151,Eastern Europe,3,150,Europe,Region,,,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,75.0,70.9,69.2,73.4,72.6,70.7,70.1,79.2,83.2,83.3,85.1,84.1,85.4,81.6,80.0,81.4,83.8,81.5,81.9,82.1,82.1,,,"[2000]: Out of 351 local breeds, 59% are of unknown status // [2001]: Out of 368 local breeds, 59% are of unknown status // [2002]: Out of 377 local breeds, 59% are of unknown status // [2003]: Out of 473 local breeds, 61% are of unknown status // [2004]: Out of 487 local breeds, 62% are of unknown status // [2005]: Out of 491 local breeds, 63% are of unknown status // [2006]: Out of 495 local breeds, 63% are of unknown status // [2007]: Out of 512 local breeds, 64% are of unknown status // [2008]: Out of 520 local breeds, 62% are of unknown status // [2009]: Out of 563 local breeds, 56% are of unknown status // [2010]: Out of 737 local breeds, 62% are of unknown status // [2011]: Out of 755 local breeds, 61% are of unknown status // [2012]: Out of 750 local breeds, 60% are of unknown status // [2013]: Out of 768 local breeds, 58% are of unknown status // [2014]: Out of 769 local breeds, 58% are of unknown status // [2015]: Out of 775 local breeds, 57% are of unknown status // [2016]: Out of 788 local breeds, 56% are of unknown status // [2017]: Out of 802 local breeds, 55% are of unknown status // [2018]: Out of 802 local breeds, 54% are of unknown status // [2019]: Out of 807 local breeds, 54% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.0,14.0,13.0,0.0,0.0,27.0,27.0,20.0,20.0,20.0,20.0,,,"[2000-2009]: Out of 3 local breeds, 100% are of unknown status // [2010-2011]: Out of 50 local breeds, 86% are of unknown status // [2012]: Out of 51 local breeds, 84% are of unknown status // [2013-2014]: Out of 54 local breeds, 80% are of unknown status // [2015-2019]: Out of 58 local breeds, 74% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,"[2000-2009]: _X: Data nature not available // [2010,2012-2013,2015,2017]: C: Country data // [2011,2014,2016,2018-2019]: E: Estimated data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),154,Northern Europe,3,150,Europe,Region,,,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,80.4,81.9,81.0,79.9,84.0,84.2,84.0,86.1,87.4,87.9,90.1,90.0,82.7,88.3,86.5,88.4,89.3,87.7,88.2,87.5,87.5,,,"[2000]: Out of 222 local breeds, 31% are of unknown status // [2001]: Out of 225 local breeds, 31% are of unknown status // [2002]: Out of 318 local breeds, 47% are of unknown status // [2003]: Out of 327 local breeds, 48% are of unknown status // [2004]: Out of 334 local breeds, 48% are of unknown status // [2005]: Out of 335 local breeds, 51% are of unknown status // [2006]: Out of 337 local breeds, 50% are of unknown status // [2007]: Out of 342 local breeds, 49% are of unknown status // [2008]: Out of 346 local breeds, 49% are of unknown status // [2009]: Out of 370 local breeds, 53% are of unknown status // [2010]: Out of 480 local breeds, 62% are of unknown status // [2011]: Out of 493 local breeds, 59% are of unknown status // [2012]: Out of 534 local breeds, 54% are of unknown status // [2013]: Out of 554 local breeds, 52% are of unknown status // [2014]: Out of 555 local breeds, 53% are of unknown status // [2015]: Out of 561 local breeds, 52% are of unknown status // [2016]: Out of 565 local breeds, 50% are of unknown status // [2017]: Out of 570 local breeds, 49% are of unknown status // [2018-2019]: Out of 573 local breeds, 48% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),155,Western Europe,3,150,Europe,Region,,,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,79.3,81.5,81.6,82.5,82.0,83.0,83.0,82.4,84.2,83.8,83.7,83.9,86.8,89.5,88.6,89.3,90.2,90.3,90.5,90.4,90.4,,,"[2000]: Out of 526 local breeds, 23% are of unknown status // [2001]: Out of 584 local breeds, 20% are of unknown status // [2002]: Out of 585 local breeds, 20% are of unknown status // [2003]: Out of 591 local breeds, 20% are of unknown status // [2004]: Out of 661 local breeds, 18% are of unknown status // [2005]: Out of 692 local breeds, 18% are of unknown status // [2006]: Out of 697 local breeds, 18% are of unknown status // [2007]: Out of 710 local breeds, 18% are of unknown status // [2008]: Out of 728 local breeds, 18% are of unknown status // [2009]: Out of 736 local breeds, 19% are of unknown status // [2010]: Out of 856 local breeds, 30% are of unknown status // [2011]: Out of 872 local breeds, 30% are of unknown status // [2012]: Out of 899 local breeds, 35% are of unknown status // [2013]: Out of 1036 local breeds, 28% are of unknown status // [2014]: Out of 1058 local breeds, 22% are of unknown status // [2015]: Out of 1070 local breeds, 21% are of unknown status // [2016]: Out of 1076 local breeds, 21% are of unknown status // [2017]: Out of 1080 local breeds, 21% are of unknown status // [2018]: Out of 1090 local breeds, 21% are of unknown status // [2019]: Out of 1092 local breeds, 21% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,E: Estimated data
